broad_id,Compound,Compound_Category,target,Metadata_pert_id_dose,Metadata_mmoles_per_liter
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_10.0,10.0
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_3.33,3.3333
BRD-K38287497,narlaprevir,HCV inhibitor,,BRD-K38287497_1.11,1.1111
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_10.0,10.0
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_3.33,3.3333
BRD-K59325863,delanzomib,proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE,BRD-K59325863_1.11,1.1111
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_10.0,10.0
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_3.33,3.3333
BRD-K37714784,ABT-724,dopamine receptor agonist,DRD4,BRD-K37714784_1.11,1.1111
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_10.0,10.0
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_3.33,3.3333
BRD-A38350138,ketoconazole,sterol demethylase inhibitor,KCNA10,BRD-A38350138_1.11,1.1111
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_10.0,10.0
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_3.33,3.3333
BRD-K37687095,AZD8330,MEK inhibitor,MAP3K1,BRD-K37687095_1.11,1.1111
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_10.0,10.0
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_3.33,3.3333
BRD-K37694030,doxepin,histamine receptor antagonist,HRH1|SLC6A2|SLC6A4,BRD-K37694030_1.11,1.1111
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_10.0,10.0
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_3.33,3.3333
BRD-A39415247,norethindrone,progesterone receptor agonist,PGR,BRD-A39415247_1.11,1.1111
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_10.0,10.0
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_3.33,3.3333
BRD-A39935389,teroxirone,DNA inhibitor,,BRD-A39935389_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_10.0,10.0
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_3.33,3.3333
BRD-K40870905,CT-7758,integrin antagonist,ITGA4,BRD-K40870905_1.11,1.1111
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_10.0,10.0
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_3.33,3.3333
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_1.11,1.1111
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_10.0,10.0
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_3.33,3.3333
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_1.11,1.1111
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_10.0,10.0
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_3.33,3.3333
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_1.11,1.1111
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_10.0,10.0
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_3.33,3.3333
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_1.11,1.1111
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_10.0,10.0
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_3.33,3.3333
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_1.11,1.1111
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_10.0,10.0
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_3.33,3.3333
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_1.11,1.1111
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_10.0,10.0
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_3.33,3.3333
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_1.11,1.1111
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_10.0,10.0
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_10.0,10.0
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_3.33,3.3333
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_1.11,1.1111
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_10.0,10.0
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_3.33,3.3333
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_10.0,10.0
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_3.33,3.3333
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_1.11,1.1111
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_10.0,10.0
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_3.33,3.3333
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_1.11,1.1111
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_10.0,10.0
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_3.33,3.3333
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_1.11,1.1111
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_10.0,10.0
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_3.33,3.3333
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_10.0,10.0
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_3.33,3.3333
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_1.11,1.1111
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_10.0,10.0
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_3.33,3.3333
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_1.11,1.1111
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_10.0,10.0
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_3.33,3.3333
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_1.11,1.1111
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_10.0,10.0
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_3.33,3.3333
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_1.11,1.1111
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_10.0,10.0
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_3.33,3.3333
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_1.11,1.1111
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_10.0,10.0
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_3.33,3.3333
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_1.11,1.1111
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_10.0,10.0
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_3.33,3.3333
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_1.11,1.1111
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_10.0,10.0
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_3.33,3.3333
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_1.11,1.1111
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_10.0,10.0
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_3.33,3.3333
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_1.11,1.1111
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_10.0,10.0
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_10.0,10.0
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_3.33,3.3333
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_1.11,1.1111
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_10.0,10.0
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_3.33,3.3333
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_10.0,10.0
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_3.33,3.3333
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_1.11,1.1111
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_10.0,10.0
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_3.33,3.3333
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_1.11,1.1111
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_10.0,10.0
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_3.33,3.3333
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_1.11,1.1111
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_10.0,10.0
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_3.33,3.3333
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_10.0,10.0
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_3.33,3.3333
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_1.11,1.1111
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_10.0,10.0
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_3.33,3.3333
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_1.11,1.1111
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_10.0,10.0
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_3.33,3.3333
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_1.11,1.1111
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_10.0,10.0
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_3.33,3.3333
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_1.11,1.1111
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_10.0,10.0
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_3.33,3.3333
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_1.11,1.1111
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_10.0,10.0
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_3.33,3.3333
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_1.11,1.1111
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_10.0,10.0
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_3.33,3.3333
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_1.11,1.1111
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_10.0,10.0
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_3.33,3.3333
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_1.11,1.1111
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_10.0,10.0
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_3.33,3.3333
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_1.11,1.1111
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_10.0,10.0
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_10.0,10.0
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_3.33,3.3333
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_1.11,1.1111
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_10.0,10.0
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_3.33,3.3333
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_10.0,10.0
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_3.33,3.3333
BRD-K96042922,etanidazole,bacterial cell wall synthesis inhibitor,,BRD-K96042922_1.11,1.1111
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_10.0,10.0
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_3.33,3.3333
BRD-A96060515,ipratropium,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,BRD-A96060515_1.11,1.1111
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_10.0,10.0
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_3.33,3.3333
BRD-K96740444,itopride,dopamine receptor antagonist,CHRM3|DRD2,BRD-K96740444_1.11,1.1111
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_10.0,10.0
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_3.33,3.3333
BRD-K97045029,pranlukast,leukotriene receptor antagonist,CYSLTR1|CYSLTR2|IL5|MUC2|NFKB1|RNASE3|TNF,BRD-K97045029_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_10.0,10.0
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_3.33,3.3333
BRD-K97428065,netupitant,tachykinin antagonist,TACR1,BRD-K97428065_1.11,1.1111
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_10.0,10.0
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_3.33,3.3333
BRD-A97479839,piperidolate,acetylcholine receptor antagonist,CHRM1,BRD-A97479839_1.11,1.1111
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_10.0,10.0
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_3.33,3.3333
BRD-K92441787,bexarotene,retinoid receptor agonist,RXRA|RXRB|RXRG,BRD-K92441787_1.11,1.1111
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_10.0,10.0
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_3.33,3.3333
BRD-K92428232,GSK461364,PLK inhibitor,PLK1,BRD-K92428232_1.11,1.1111
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_10.0,10.0
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_3.33,3.3333
BRD-A92826379,lupanine,sodium channel blocker,INS,BRD-A92826379_1.11,1.1111
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_10.0,10.0
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_3.33,3.3333
BRD-K92968657,tirapazamine,DNA inhibitor,,BRD-K92968657_1.11,1.1111
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_10.0,10.0
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_3.33,3.3333
BRD-K93645900,tadalafil,phosphodiesterase inhibitor,PDE11A|PDE5A,BRD-K93645900_1.11,1.1111
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_10.0,10.0
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_3.33,3.3333
BRD-A93424738,betamethasone-acetate,glucocorticoid receptor agonist,NR3C1,BRD-A93424738_1.11,1.1111
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_10.0,10.0
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_3.33,3.3333
BRD-A93964801,clinafloxacin,bacterial DNA gyrase inhibitor,,BRD-A93964801_1.11,1.1111
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_10.0,10.0
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_3.33,3.3333
BRD-A94276798,talinolol,adrenergic receptor antagonist,ADRB1,BRD-A94276798_1.11,1.1111
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_10.0,10.0
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_3.33,3.3333
BRD-K94420399,PF-04136309,CC chemokine receptor antagonist,,BRD-K94420399_1.11,1.1111
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_10.0,10.0
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_3.33,3.3333
BRD-K95142244,talazoparib,PARP inhibitor,PARP2,BRD-K95142244_1.11,1.1111
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_10.0,10.0
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_3.33,3.3333
BRD-K95901403,XL147,PI3K inhibitor,PIK3CA|PIK3CD|PIK3CG,BRD-K95901403_1.11,1.1111
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
BRD-K60230970,MG-132,proteasome inhibitor,PSMB1,BRD-K60230970_20.0,19.999
